ID;Name;Type;Gender;Event language;Photo;Short description;Translation language;Topics;Other criteria;Published;About
741;Rudi Francken;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Rudi%20Francken%20%281%29.jpg;Rudi Francken als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"Management, HR &amp; wellbeing";;No;"Wie is Rudi Francken?
`Rudi Francken (Essen, 1962) is Master Lichamelijke Opvoeding (KU Leuven). Van jongs af aan was hij bijzonder gepassioneerd door beweging. Na een korte loopbaan in het onderwijs heeft hij als leidinggevende gewerkt bij bedrijven zoals Nike, Regus en Randstad. 
In 2001 startte hij zijn eigen organisatie en werkte hij vooral rond thema’s als leiderschap, verandering en organisatieontwikkeling. In 2013 werd zijn eerste boek uitgegeven: Birdie Leadership. De 9 holes van duurzaam leiderschap. 
Rudi is bijzonder geboeid door het menselijke gedrag, zowel individueel als in organisatieverband, en benut deze kennis om mensen en organisaties in beweging te zetten. 
Met het thema Adaptiviteit (AQ) snijdt Rudi, samen met Tim Vermeire, een wel heel bijzonder actueel thema aan. 
Onze maatschappij versnelt, we worden geconfronteerd met een overvloed aan prikkels, een verregaande digitalisering en alsmaar krachtigere veranderingen, zowel op als naast ons werk. IQ en EQ waren lange tijd onze fundamenten maar bieden nu onvoldoende antwoord. 
AQ is het vermogen om je individueel en collectief verstandig aan te passen aan veranderende omstandigheden, onzekerheden en uitdagingen. AQ is dé kerncompetentie van de 21ste eeuw en helpt je om krachtdadig in het werk te staan, stabiel en tegelijk flexibel, om vlot in deze nieuwe wereld te navigeren."
1121;Saartje Vandendriessche;Speaker, Moderator;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/221208_SAARTJE_EP6_PPLUS_SOCIAL_THUMB_small_thumb.png;Saartje Vandendriessche als spreker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;English;"Current affairs, HR &amp; Wellbeing";;Yes;"Saartje Vandendriessche earned her stripes in the media. For 17 years she worked for VRT and made several adventurous programs. Just think of Op de man af, Saar in het bos and Beweeg in uw kot; programs in which Saartje had to get out of her comfort zone and was confronted with fascinating challenges. Today, her challenge is to inspire as many people as possible to live life with more energy. Through keynotes, teambuildings and energy boost camps ( 2-day mini retreats) she raises the energy level of the participants in all areas (through food, exercise , sleep and especially our mindset). And she shows the way to a healthy lifestyle with tons of energy. She does this, as always, in her own unique, energetic way, and with the necessary dose of humor.

          
  












    

  


  
  
      

      Request your offer?"
1121;Saartje Vandendriessche;Speaker, Moderator;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/221208_SAARTJE_EP6_PPLUS_SOCIAL_THUMB_small_thumb.png;Saartje Vandendriessche als spreker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;French;Le monde actuel, RH et bien-être;;Yes;"Saartje Vandendriessche a gagné ses galons dans les médias. Pendant 17 ans, elle a travaillé pour la VRT et a réalisé plusieurs émissions aventureuses. Il suffit de penser à Op de man af, Saar in het bos et Beweeg in uw kot ; des émissions dans lesquelles Saartje a dû sortir de sa zone de confort et a été confrontée à des défis fascinants. Aujourd'hui, son défi est d'inspirer le plus grand nombre de personnes possible à vivre leur vie avec plus d'énergie. Par le biais de conférences, de teambuildings et de camps de stimulation énergétique (mini-retraites de deux jours), elle améliore les niveaux d'énergie des participants dans tous les domaines (par l'alimentation, l'exercice, le sommeil et surtout notre état d'esprit). Et elle montre la voie vers un mode de vie sain et plein d'énergie. Elle le fait, comme toujours, à sa manière obstinée et énergique, et avec la dose d'humour nécessaire.

          
  












    

  


  
  
      

      Offre?"
1121;Saartje Vandendriessche;Speaker, Moderator;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/221208_SAARTJE_EP6_PPLUS_SOCIAL_THUMB_small_thumb.png;Saartje Vandendriessche als spreker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;Dutch;"De wereld vandaag, HR &amp; wellbeing";;Yes;"Saartje Vandendriessche verdiende haar strepen in de media. 17 jaar lang werkte ze voor VRT en maakte ze verscheidene avontuurlijke programma’s. Denk maar aan Op de man af, Saar in het bos en Beweeg in uw kot; programma’s waarbij Saartje uit haar comfortzone moest komen en geconfronteerd werd met boeiende uitdagingen. Vandaag is haar uitdaging om zoveel mogelijk mensen te inspireren om met meer energie in het leven te staan. Via keynotes, teambuildings en energy boostcamps ( 2-daagse miniretraites) verhoogt ze de energielevel van de deelnemers op alle vlakken (via voeding, beweging , de slaap en vooral onze mindset). En toont ze de weg naar een gezonde levensstijl met tonnen energie. Dat doet ze, zoals steeds, op haar eigenwijze, energieke manier, én met de nodige dosis humor.

          
  












    

  


  
  
      

      Offerte aanvragen?"
1184;Sam Proesmans;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/SAM_DRIESLUYTEN-8-zw.jpg;Sam Proesmans als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;English;"Healthcare, Current affairs, Science, Sustainability &amp; Climate";;Yes;"Who is Sam Proesmans?
Sam Proesmans (born 1988) is a physician specialising in internal, tropical and emergency medicine and public health. When he first set off into the world with his backpack at 16, it soon became clear to him how lucky he was to have so many opportunities and possibilities. In the years that followed, he alternated his studies in medicine with many internships and trips in Asia, Latin America and Africa, culminating in a 12,000-kilometre trip on a small sports plane from Belgium to Congo- seen in the documentary series Flying Doctors on One. The terrible poverty and total lack of opportunities for so many on this planet gripped him so much that he decided he wanted to have more impact than just on the patient in front of him. After training as a physician specialist, combined with a Masters in Public Health from Columbia University in New York achieved as a Fulbright and B.A.E.F. scholar, he worked as a healthcare management consultant with Boston Consulting Group and advised the Prime Minister during the COVID pandemic. Sam currently works as an emergency physician and medical director at Belgium's largest hospital, where he contributes - with both feet in the field - to improving the health of more than a million people.
 

          
  












    

  


  
  
      

      Request your offer"
1184;Sam Proesmans;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/SAM_DRIESLUYTEN-8-zw.jpg;Sam Proesmans als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;Dutch;"Healthcare, De wereld vandaag, Wetenschap, Duurzaamheid &amp; klimaat";;Yes;"Wie is Sam Proesmans
Sam Proesmans (1988) is arts gespecialiseerd in interne, tropische en urgentiegeneeskunde en public health. Toen hij op zijn 16e voor het eerst met de rugzak de wereld in trok, werd hem al snel duidelijk hoeveel geluk hij had zoveel kansen en mogelijkheden te krijgen. In de jaren die hierop volgden wisselde hij zijn studies geneeskunde af met vele stages en reizen in Azië, Latijns-Amerika en Afrika, met als hoogtepunt een trip van 12.000 km met een klein sportvliegtuigje van België naar Congo—te zien in de documentaire reeks Flying Doctors op Eén. De vreselijke armoede en het totale gebrek aan kansen voor zovelen op deze planeet grepen hem zodanig aan, dat hij besliste dat hij meer impact wilde hebben dan enkel op de patiënt voor hem. Na zijn opleiding tot arts-specialist, in combinatie met een Master in Public Health aan Columbia University in New York behaald als Fulbright en B.A.E.F. scholar, werkte hij als management consultant in de gezondheidszorg bij Boston Consulting Group en adviseerde de Eerste Minister tijdens de COVID-pandemie. Sam werkt momenteel als spoedarts en medisch directeur in het grootste ziekenhuis van België, waar hij — met beide voeten in het veld — bijdraagt aan het verbeteren van de gezondheid van meer dan een miljoen mensen. 

          
  












    

  


  
  
      

      Vraag je offerte aan"
748;Sandra Bekkari;Speaker;Female;Dutch;https://readmylips.be/sites/default/files/speakers/Sandra%20Bekkari%20%282%29.jpg;Sandra Bekkari als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"Entertainment, Vrije tijd, Sport, HR &amp; wellbeing, Balans werk/leven";Non-profit;Yes;"Wie is Sandra Bekkari?
Al meer dan 25 jaar helpt voedingsdeskundige Sandra Bekkari mensen bij het ontwikkelen van een gezondere levensstijl. Haar unieke insteek? De Sana-methode: een eenvoudige en effectieve methode om vrouwen en mannen stap voor stap te begeleiden naar een gezonder eet- en beweegpatroon, terwijl ze volop kunnen blijven genieten van lekker eten. Sandra was jarenlang zelf actief als voedingscoach en werkt nu samen met Sana-coaches: een netwerk van 35 voedingsdeskundigen en diëtisten met een eigen praktijk.
Sandra Bekkari is auteur van o.a. de bestsellerreeksen Nooit Meer Diëten en Fast Food, was te zien op VTM met haar eigen kookprogramma ‘Open Keuken’ en tourt sinds 2008 door Vlaanderen met praktisch geïnspireerde lezingen over gezonde voeding, het opbouwen van een nieuwe levensstijl en het proces van gedragsverandering dat daarbij komt kijken.
 "
867;Sara Vercauteren;Speaker;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Sara%20Vercauteren%20foto.jpg;"Sara Vercauteren as a speaker on your event? Contact the speakers&#039; office Read My Lips for more information.";English;"Marketing &amp; communication";;Yes;"Who is Sara Vercauteren?
Sara Vercauteren has more than 20 years’ experience as a communications expert and spokesperson, initially in politics as spokesperson for a number of ministers. Following that, she was director of communications and spokesperson at DPG Media for ten years. She also chaired the crisis communication team there.
Since 2021, together with Anja Peleman, Sara has been managing director of the PR and strategic communication agency, Bepublic Group. She also teaches spokesmanship at the Thomas More University of Applied Sciences in Mechelen and provides media training to organisations and anyone in need of (crisis) communication advice. In 2018 she released the book 'No Comment. 101 tips for spokespersons and press officers.” That same year, she was voted Spokesperson of the Year."
867;Sara Vercauteren;Speaker;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Sara%20Vercauteren%20foto.jpg;Sara Vercauteren comme orateur à votre évènement ? Contactez Read My Lips, notre bureau d’orateurs spécialisés !;French;Marketing et communication;;Yes;"Qui est Sara Vercauteren ?
Sara Vercauteren a plus de 20 ans d’expérience en tant qu’experte en communication et porte-parole, à commencer par son rôle de porte-parole politique pour plusieurs ministres. Elle a ensuite été directrice de la communication et porte-parole chez DPG Media pendant dix ans. Elle y était également présidente de l’équipe de communication de crise.
Depuis 2021, elle est, avec Anja Peleman, la directrice générale de l’agence de relations publiques et de communication stratégique Bepublic Group. Elle donne également cours de porte-parole à la Haute école Thomas More de Malines et forme des organisations et quiconque peut utiliser ces conseils de communication (de crise) au média-training. En 2018, elle a sorti le livre « Geen Commentaar. 101 tips voor woordvoerders en persverantwoordelijken ». La même année, elle a été élue porte-parole de l’année."
867;Sara Vercauteren;Speaker;Female;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Sara%20Vercauteren%20foto.jpg;Sara Vercauteren als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips!;Dutch;"Marketing &amp; communicatie";;Yes;"Wie is Sara Vercauteren?
Sara Vercauteren heeft meer dan 20 jaar ervaring als communicatie-experte en woordvoerder, eerst in de politiek als woordvoerder van een aantal ministers. Daarna was ze tien jaar lang directeur communicatie en woordvoerder bij DPG Media. Daar was ze ook voorzitter van het crisiscommunicatieteam.
Sinds 2021 is ze, samen met Anja Peleman, managing director van pr- en strategisch communicatiebureau Bepublic Group. Daarnaast doceert ze woordvoering aan de Thomas More Hogeschool Mechelen en geeft ze mediatrainingen aan organisaties en iedereen die (crisis)communicatieadvies kan gebruiken. In 2018 bracht ze het boek Geen Commentaar. 101 tips voor woordvoerders en persverantwoordelijken. uit. In datzelfde jaar werd ze verkozen tot Woordvoerder van het Jaar."
